iteration,loss,score,ALPHA,COV,PS,MW,MAMM,WAMM,AISL,MASE,CV%
3,COPOC,OCDF,0.19999999999999996,0.865,5.26,4.26,1.7407407407407407,4.0,6.61,0.235,0.0
3,COPOC,APS,0.010000000000000009,0.98,7.405,6.405,1.0,1.0,10.404999999999996,0.02,0.0
3,COPOC,APS,0.020000000000000018,0.97,6.775,5.775,1.5,2.0,10.274999999999995,0.045,0.0
3,COPOC,APS,0.030000000000000027,0.965,6.63,5.63,1.5714285714285714,2.0,9.296666666666663,0.055,0.0
3,COPOC,APS,0.050000000000000044,0.965,6.54,5.54,1.5714285714285714,2.0,7.7399999999999975,0.055,0.0
3,COPOC,APS,0.07999999999999996,0.94,6.08,5.08,1.5833333333333333,3.0,7.455000000000001,0.095,0.0
3,COPOC,APS,0.09999999999999998,0.935,5.885,4.885,1.6923076923076923,3.0,7.085,0.11,0.0
3,COPOC,APS,0.13,0.89,5.155,4.155,1.5454545454545454,3.0,6.770384615384615,0.17,0.0
3,COPOC,APS,0.15000000000000002,0.88,5.09,4.09,1.5416666666666667,3.0,6.556666666666667,0.185,0.0
3,COPOC,APS,0.18000000000000005,0.86,4.865,3.865,1.5714285714285714,4.0,6.309444444444443,0.22,0.0
3,COPOC,APS,0.19999999999999996,0.83,4.535,3.535,1.588235294117647,4.0,6.235,0.27,0.0
3,COPOC,LAC,0.010000000000000009,0.995,7.73,6.73,1.0,1.0,7.729999999999999,0.005,0.0
3,COPOC,LAC,0.020000000000000018,0.98,7.225,6.225,1.0,1.0,8.224999999999998,0.02,0.0
3,COPOC,LAC,0.030000000000000027,0.975,7.035,6.035,1.0,1.0,7.701666666666665,0.025,0.0
3,COPOC,LAC,0.050000000000000044,0.975,6.755,5.755,1.4,2.0,7.1549999999999985,0.035,0.0
3,COPOC,LAC,0.07999999999999996,0.945,6.295,5.295,1.3636363636363635,2.0,7.170000000000001,0.075,0.0
3,COPOC,LAC,0.09999999999999998,0.93,5.925,4.925,1.4285714285714286,2.0,6.925,0.1,0.0
3,COPOC,LAC,0.13,0.905,5.495,4.495,1.4736842105263157,2.0,6.648846153846154,0.14,0.0
3,COPOC,LAC,0.15000000000000002,0.89,5.09,4.09,1.5454545454545454,3.0,6.3566666666666665,0.17,0.0
3,COPOC,LAC,0.18000000000000005,0.875,4.805,3.805,1.52,3.0,5.91611111111111,0.19,0.0
3,COPOC,LAC,0.19999999999999996,0.855,4.6,3.6,1.5172413793103448,3.0,5.8,0.22,0.0
4,COPOC,min-CPS,0.010000000000000009,0.98,7.475,6.475,1.0,1.0,10.474999999999996,0.02,0.0
4,COPOC,min-CPS,0.020000000000000018,0.98,7.23,6.23,1.0,1.0,8.229999999999997,0.02,0.0
4,COPOC,min-CPS,0.030000000000000027,0.97,6.86,5.86,1.3333333333333333,2.0,8.526666666666666,0.04,0.0
4,COPOC,min-CPS,0.050000000000000044,0.965,6.585,5.585,1.2857142857142858,2.0,7.384999999999999,0.045,0.0
4,COPOC,min-CPS,0.07999999999999996,0.945,6.27,5.27,1.4545454545454546,2.0,7.27,0.08,0.0
4,COPOC,min-CPS,0.09999999999999998,0.935,5.98,4.98,1.3846153846153846,2.0,6.78,0.09,0.0
4,COPOC,min-CPS,0.13,0.885,5.37,4.37,1.565217391304348,3.0,7.13923076923077,0.18,0.0
4,COPOC,min-CPS,0.15000000000000002,0.87,5.205,4.205,1.5,3.0,6.804999999999999,0.195,0.0
4,COPOC,min-CPS,0.18000000000000005,0.85,4.715,3.715,1.7,3.0,6.548333333333333,0.255,0.0
4,COPOC,min-CPS,0.19999999999999996,0.845,4.695,3.695,1.7096774193548387,3.0,6.345,0.265,0.0
4,COPOC,RPS,0.010000000000000009,0.985,7.5,6.5,1.0,1.0,9.499999999999996,0.015,0.0
4,COPOC,RPS,0.020000000000000018,0.985,7.035,6.035,1.0,1.0,7.5349999999999975,0.015,0.0
4,COPOC,RPS,0.030000000000000027,0.97,6.635,5.635,1.0,1.0,7.634999999999999,0.03,0.0
4,COPOC,RPS,0.050000000000000044,0.96,6.435,5.435,1.125,2.0,7.235,0.045,0.0
4,COPOC,RPS,0.07999999999999996,0.94,5.71,4.71,1.25,2.0,6.585,0.075,0.0
4,COPOC,RPS,0.09999999999999998,0.92,5.265,4.265,1.375,2.0,6.465,0.11,0.0
4,COPOC,RPS,0.13,0.875,4.905,3.905,1.28,2.0,6.366538461538462,0.16,0.0
4,COPOC,RPS,0.15000000000000002,0.85,4.565,3.565,1.4,3.0,6.365,0.21,0.0
4,COPOC,RPS,0.18000000000000005,0.84,4.39,3.39,1.4375,3.0,5.945555555555555,0.23,0.0
4,COPOC,RPS,0.19999999999999996,0.825,4.31,3.31,1.4,3.0,5.76,0.245,0.0
4,COPOC,OCDF,0.010000000000000009,0.99,8.445,7.445,1.0,1.0,9.444999999999999,0.01,0.0
4,COPOC,OCDF,0.020000000000000018,0.95,7.77,6.77,1.4,3.0,13.769999999999992,0.07,0.0
4,COPOC,OCDF,0.030000000000000027,0.935,7.44,6.44,1.3846153846153846,3.0,12.439999999999996,0.09,0.0
4,COPOC,OCDF,0.050000000000000044,0.92,7.095,6.095,1.3125,3.0,10.294999999999998,0.105,0.0
4,COPOC,OCDF,0.07999999999999996,0.905,6.93,5.93,1.368421052631579,3.0,9.180000000000001,0.13,0.0
4,COPOC,OCDF,0.09999999999999998,0.895,6.435,5.435,1.6666666666666667,4.0,8.935,0.175,0.0
4,COPOC,OCDF,0.13,0.875,5.67,4.67,1.76,4.0,8.054615384615383,0.22,0.0
4,COPOC,OCDF,0.15000000000000002,0.85,5.4,4.4,1.7333333333333334,4.0,7.866666666666667,0.26,0.0
4,COPOC,OCDF,0.18000000000000005,0.805,4.915,3.915,1.641025641025641,4.0,7.4705555555555545,0.32,0.0
4,COPOC,OCDF,0.19999999999999996,0.8,4.805,3.805,1.625,4.0,7.055,0.325,0.0
4,COPOC,APS,0.010000000000000009,0.99,7.405,6.405,1.0,1.0,8.404999999999998,0.01,0.0
4,COPOC,APS,0.020000000000000018,0.98,7.09,6.09,1.25,2.0,8.589999999999998,0.025,0.0
4,COPOC,APS,0.030000000000000027,0.975,6.94,5.94,1.2,2.0,7.939999999999998,0.03,0.0
