iteration,loss,score,ALPHA,COV,PS,MW,MAMM,WAMM,AISL,MASE,CV%
2,COPOC,LAC,0.09999999999999998,0.91,2.33,1.33,1.0,1.0,3.13,0.09,0.0
2,COPOC,LAC,0.13,0.91,2.24,1.24,1.0,1.0,2.6246153846153844,0.09,0.0
2,COPOC,LAC,0.15000000000000002,0.88,2.09,1.09,1.0833333333333333,2.0,2.8233333333333333,0.13,0.0
2,COPOC,LAC,0.18000000000000005,0.86,1.95,0.95,1.1428571428571428,2.0,2.727777777777777,0.16,0.0
2,COPOC,LAC,0.19999999999999996,0.84,1.76,0.76,1.1875,2.0,2.66,0.19,0.0
3,COPOC,min-CPS,0.010000000000000009,0.97,3.18,2.18,1.0,1.0,8.179999999999996,0.03,0.0
3,COPOC,min-CPS,0.020000000000000018,0.96,3.03,2.03,1.25,2.0,7.029999999999996,0.05,0.0
3,COPOC,min-CPS,0.030000000000000027,0.94,2.88,1.88,1.1666666666666667,2.0,6.546666666666663,0.07,0.0
3,COPOC,min-CPS,0.050000000000000044,0.92,2.68,1.68,1.125,2.0,5.279999999999997,0.09,0.0
3,COPOC,min-CPS,0.07999999999999996,0.91,2.42,1.42,1.1111111111111112,2.0,3.9200000000000013,0.1,0.0
3,COPOC,min-CPS,0.09999999999999998,0.86,2.19,1.19,1.1428571428571428,2.0,4.39,0.16,0.0
3,COPOC,min-CPS,0.13,0.84,2.09,1.09,1.1875,2.0,4.013076923076923,0.19,0.0
3,COPOC,min-CPS,0.15000000000000002,0.84,2.0,1.0,1.1875,2.0,3.533333333333333,0.19,0.0
3,COPOC,min-CPS,0.18000000000000005,0.81,1.89,0.89,1.1578947368421053,2.0,3.334444444444444,0.22,0.0
3,COPOC,min-CPS,0.19999999999999996,0.81,1.88,0.88,1.1578947368421053,2.0,3.08,0.22,0.0
3,COPOC,RPS,0.010000000000000009,0.92,2.94,1.94,1.0,1.0,17.939999999999984,0.08,0.0
3,COPOC,RPS,0.020000000000000018,0.9,2.78,1.78,1.1,2.0,12.77999999999999,0.11,0.0
3,COPOC,RPS,0.030000000000000027,0.89,2.69,1.69,1.0909090909090908,2.0,9.689999999999994,0.12,0.0
3,COPOC,RPS,0.050000000000000044,0.87,2.31,1.31,1.1538461538461537,2.0,7.309999999999995,0.15,0.0
3,COPOC,RPS,0.07999999999999996,0.86,2.19,1.19,1.1428571428571428,2.0,5.190000000000002,0.16,0.0
3,COPOC,RPS,0.09999999999999998,0.85,2.09,1.09,1.1333333333333333,2.0,4.49,0.17,0.0
3,COPOC,RPS,0.13,0.82,1.94,0.94,1.2222222222222223,2.0,4.324615384615384,0.22,0.0
3,COPOC,RPS,0.15000000000000002,0.82,1.84,0.84,1.2777777777777777,2.0,3.9066666666666667,0.23,0.0
3,COPOC,RPS,0.18000000000000005,0.82,1.8,0.8,1.2777777777777777,2.0,3.3555555555555556,0.23,0.0
3,COPOC,RPS,0.19999999999999996,0.8,1.72,0.72,1.25,2.0,3.22,0.25,0.0
3,COPOC,OCDF,0.010000000000000009,1.0,5.75,4.75,,0.0,4.75,0.0,0.0
3,COPOC,OCDF,0.020000000000000018,0.99,5.64,4.64,1.0,1.0,5.639999999999999,0.01,0.0
3,COPOC,OCDF,0.030000000000000027,0.99,5.52,4.52,1.0,1.0,5.1866666666666665,0.01,0.0
3,COPOC,OCDF,0.050000000000000044,0.94,5.06,4.06,1.1666666666666667,2.0,6.859999999999997,0.07,0.0
3,COPOC,OCDF,0.07999999999999996,0.93,4.85,3.85,1.1428571428571428,2.0,5.850000000000001,0.08,0.0
3,COPOC,OCDF,0.09999999999999998,0.91,4.77,3.77,1.2222222222222223,2.0,5.97,0.11,0.0
3,COPOC,OCDF,0.13,0.9,4.67,3.67,1.2,2.0,5.516153846153847,0.12,0.0
3,COPOC,OCDF,0.15000000000000002,0.9,4.62,3.62,1.2,2.0,5.22,0.12,0.0
3,COPOC,OCDF,0.18000000000000005,0.89,4.44,3.44,1.3636363636363635,2.0,5.1066666666666665,0.15,0.0
3,COPOC,OCDF,0.19999999999999996,0.88,4.38,3.38,1.3333333333333333,2.0,4.98,0.16,0.0
3,COPOC,APS,0.010000000000000009,0.98,3.4,2.4,1.5,2.0,8.399999999999995,0.03,0.0
3,COPOC,APS,0.020000000000000018,0.98,3.23,2.23,1.5,2.0,5.229999999999998,0.03,0.0
3,COPOC,APS,0.030000000000000027,0.98,3.23,2.23,1.5,2.0,4.229999999999999,0.03,0.0
3,COPOC,APS,0.050000000000000044,0.96,2.83,1.83,1.25,2.0,3.8299999999999983,0.05,0.0
3,COPOC,APS,0.07999999999999996,0.92,2.65,1.65,1.125,2.0,3.9000000000000012,0.09,0.0
3,COPOC,APS,0.09999999999999998,0.91,2.49,1.49,1.1111111111111112,2.0,3.49,0.1,0.0
3,COPOC,APS,0.13,0.89,2.29,1.29,1.0909090909090908,2.0,3.1361538461538454,0.12,0.0
3,COPOC,APS,0.15000000000000002,0.89,2.24,1.24,1.0909090909090908,2.0,2.8399999999999994,0.12,0.0
3,COPOC,APS,0.18000000000000005,0.87,2.13,1.13,1.1538461538461537,2.0,2.7966666666666664,0.15,0.0
3,COPOC,APS,0.19999999999999996,0.82,1.95,0.95,1.1111111111111112,2.0,2.95,0.2,0.0
3,COPOC,LAC,0.010000000000000009,0.96,3.07,2.07,1.0,1.0,10.069999999999993,0.04,0.0
3,COPOC,LAC,0.020000000000000018,0.95,3.01,2.01,1.2,2.0,8.009999999999994,0.06,0.0
3,COPOC,LAC,0.030000000000000027,0.94,2.84,1.84,1.1666666666666667,2.0,6.506666666666663,0.07,0.0
3,COPOC,LAC,0.050000000000000044,0.93,2.63,1.63,1.1428571428571428,2.0,4.829999999999997,0.08,0.0
3,COPOC,LAC,0.07999999999999996,0.91,2.35,1.35,1.1111111111111112,2.0,3.850000000000001,0.1,0.0
3,COPOC,LAC,0.09999999999999998,0.89,2.32,1.32,1.0909090909090908,2.0,3.72,0.12,0.0
3,COPOC,LAC,0.13,0.85,2.09,1.09,1.1333333333333333,2.0,3.705384615384615,0.17,0.0
3,COPOC,LAC,0.15000000000000002,0.83,1.95,0.95,1.1764705882352942,2.0,3.6166666666666667,0.2,0.0
3,COPOC,LAC,0.18000000000000005,0.82,1.83,0.83,1.2222222222222223,2.0,3.274444444444444,0.22,0.0
3,COPOC,LAC,0.19999999999999996,0.81,1.77,0.77,1.263157894736842,2.0,3.17,0.24,0.0
4,COPOC,min-CPS,0.010000000000000009,1.0,4.77,3.77,,0.0,3.77,0.0,0.0
4,COPOC,min-CPS,0.020000000000000018,0.99,3.28,2.28,1.0,1.0,3.279999999999999,0.01,0.0
4,COPOC,min-CPS,0.030000000000000027,0.99,3.23,2.23,1.0,1.0,2.8966666666666665,0.01,0.0
4,COPOC,min-CPS,0.050000000000000044,0.96,2.88,1.88,1.0,1.0,3.479999999999998,0.04,0.0
4,COPOC,min-CPS,0.07999999999999996,0.95,2.68,1.68,1.0,1.0,2.9300000000000006,0.05,0.0
4,COPOC,min-CPS,0.09999999999999998,0.96,2.57,1.57,1.0,1.0,2.37,0.04,0.0
4,COPOC,min-CPS,0.13,0.95,2.33,1.33,1.0,1.0,2.0992307692307692,0.05,0.0
4,COPOC,min-CPS,0.15000000000000002,0.86,2.06,1.06,1.1428571428571428,2.0,3.1933333333333334,0.16,0.0
4,COPOC,min-CPS,0.18000000000000005,0.83,1.93,0.93,1.1176470588235294,2.0,3.041111111111111,0.19,0.0
4,COPOC,min-CPS,0.19999999999999996,0.79,1.86,0.86,1.0952380952380953,2.0,3.16,0.23,0.0
4,COPOC,RPS,0.010000000000000009,1.0,4.29,3.29,,0.0,3.29,0.0,0.0
4,COPOC,RPS,0.020000000000000018,0.97,3.47,2.47,1.0,1.0,5.469999999999998,0.03,0.0
4,COPOC,RPS,0.030000000000000027,0.96,3.27,2.27,1.0,1.0,4.936666666666665,0.04,0.0
4,COPOC,RPS,0.050000000000000044,0.94,2.84,1.84,1.0,1.0,4.2399999999999975,0.06,0.0
4,COPOC,RPS,0.07999999999999996,0.93,2.55,1.55,1.0,1.0,3.300000000000001,0.07,0.0
4,COPOC,RPS,0.09999999999999998,0.89,2.16,1.16,1.0909090909090908,2.0,3.56,0.12,0.0
4,COPOC,RPS,0.13,0.88,2.07,1.07,1.0833333333333333,2.0,3.0699999999999994,0.13,0.0
4,COPOC,RPS,0.15000000000000002,0.86,1.98,0.98,1.2142857142857142,2.0,3.246666666666666,0.17,0.0
4,COPOC,RPS,0.18000000000000005,0.83,1.87,0.87,1.2352941176470589,2.0,3.203333333333333,0.21,0.0
4,COPOC,RPS,0.19999999999999996,0.81,1.77,0.77,1.2105263157894737,2.0,3.07,0.23,0.0
4,COPOC,OCDF,0.010000000000000009,1.0,5.74,4.74,,0.0,4.74,0.0,0.0
4,COPOC,OCDF,0.020000000000000018,0.98,5.42,4.42,1.0,1.0,6.419999999999998,0.02,0.0
4,COPOC,OCDF,0.030000000000000027,0.98,5.42,4.42,1.0,1.0,5.753333333333333,0.02,0.0
4,COPOC,OCDF,0.050000000000000044,0.94,4.99,3.99,1.1666666666666667,2.0,6.789999999999997,0.07,0.0
4,COPOC,OCDF,0.07999999999999996,0.89,4.68,3.68,1.1818181818181819,2.0,6.930000000000002,0.13,0.0
4,COPOC,OCDF,0.09999999999999998,0.85,4.52,3.52,1.1333333333333333,2.0,6.92,0.17,0.0
4,COPOC,OCDF,0.13,0.8,4.23,3.23,1.2,2.0,6.922307692307692,0.24,0.0
4,COPOC,OCDF,0.15000000000000002,0.77,3.98,2.98,1.173913043478261,2.0,6.579999999999999,0.27,0.0
4,COPOC,OCDF,0.18000000000000005,0.76,3.87,2.87,1.1666666666666667,2.0,5.981111111111111,0.28,0.0
4,COPOC,OCDF,0.19999999999999996,0.73,3.77,2.77,1.2222222222222223,3.0,6.07,0.33,0.0
4,COPOC,APS,0.010000000000000009,1.0,4.62,3.62,,0.0,3.62,0.0,0.0
4,COPOC,APS,0.020000000000000018,0.99,3.66,2.66,1.0,1.0,3.659999999999999,0.01,0.0
4,COPOC,APS,0.030000000000000027,0.99,3.59,2.59,1.0,1.0,3.2566666666666664,0.01,0.0
4,COPOC,APS,0.050000000000000044,0.96,3.03,2.03,1.0,1.0,3.629999999999999,0.04,0.0
4,COPOC,APS,0.07999999999999996,0.94,2.6,1.6,1.0,1.0,3.100000000000001,0.06,0.0
4,COPOC,APS,0.09999999999999998,0.94,2.52,1.52,1.1666666666666667,2.0,2.92,0.07,0.0
4,COPOC,APS,0.13,0.92,2.32,1.32,1.125,2.0,2.7046153846153844,0.09,0.0
4,COPOC,APS,0.15000000000000002,0.88,2.11,1.11,1.0833333333333333,2.0,2.8433333333333333,0.13,0.0
4,COPOC,APS,0.18000000000000005,0.83,1.93,0.93,1.1764705882352942,2.0,3.1522222222222216,0.2,0.0
4,COPOC,APS,0.19999999999999996,0.77,1.79,0.82,1.6521739130434783,5.0,3.42,0.38,0.0
4,COPOC,LAC,0.010000000000000009,1.0,4.85,3.85,,0.0,3.85,0.0,0.0
4,COPOC,LAC,0.020000000000000018,0.99,3.21,2.21,1.0,1.0,3.209999999999999,0.01,0.0
4,COPOC,LAC,0.030000000000000027,0.98,3.07,2.07,1.0,1.0,3.4033333333333324,0.02,0.0
4,COPOC,LAC,0.050000000000000044,0.96,2.83,1.83,1.0,1.0,3.4299999999999984,0.04,0.0
